z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
208477.7669083941,1.515234792874609,968.8817841009483,0.6945521821197173,0.8146137568973876,NaN,NaN,NaN,NaN
209068.06144829487,1.4827890934481502,965.3224173211696,0.6796801579344691,0.7971700369706682,NaN,NaN,NaN,NaN
209656.29981988177,1.451037685361702,961.7726955844236,0.6651263656047658,0.7800995956116227,NaN,NaN,NaN,NaN
210242.47801124107,1.4199661797104215,958.2326491497274,0.6508842099714909,0.7633946967083814,NaN,NaN,NaN,NaN
210826.61813898679,1.389559121339576,954.7021534538916,0.6369466071133053,0.7470470309318619,NaN,NaN,NaN,NaN
211408.72479138695,1.3598023206229293,951.1811878013548,0.6233070532174679,0.7310489693042798,NaN,NaN,NaN,NaN
211988.78533259613,1.330682748776428,947.6698339557595,0.6099595765632453,0.7153935069484886,NaN,NaN,NaN,NaN
212566.82168152567,1.3021859199744117,944.1679685240148,0.5968975375352537,0.7000728556760386,NaN,NaN,NaN,NaN
213142.82986329516,1.2742989453495495,940.6756220288437,0.5841150285524795,0.6850800858264242,NaN,NaN,NaN,NaN
213716.82305673836,1.2470083802266805,937.1927230262821,0.5716058872401255,0.6704079689510585,NaN,NaN,NaN,NaN
214288.79733818877,1.2203018801596714,933.7193019713702,0.5593644555543151,0.6560498680928629,NaN,NaN,NaN,NaN
214858.74889918292,1.1941673386754097,930.2553888683402,0.5473851845178506,0.641999274247854,NaN,NaN,NaN,NaN
215426.7077611944,1.1685913759188862,926.8008119063011,0.5356619414525662,0.6282489938312302,NaN,NaN,NaN,NaN
215992.66998759552,1.143562446312035,923.3556018508461,0.5241894344945387,0.6147928193743483,NaN,NaN,NaN,NaN
216556.64012571576,1.1190688654195426,919.9197389502124,0.5129623081031464,0.6016244687839675,NaN,NaN,NaN,NaN
217118.61437925787,1.0950995511861508,916.4932534816093,0.5019754828574535,0.5887379838145581,NaN,NaN,NaN,NaN
217678.6223043372,1.0716422529101897,913.0759761082766,0.49122334363696024,0.576126777954313,NaN,NaN,NaN,NaN
218236.63513867062,1.0486874156587203,909.6680868173867,0.48070151102885816,0.5637857139554792,NaN,NaN,NaN,NaN
218792.69059059667,1.0262229528638982,906.2693673626775,0.4704044451206281,0.5517082935744976,NaN,NaN,NaN,NaN
219346.76012646305,1.0042397126728042,902.879996831927,0.46032795125532594,0.5398895962732893,NaN,NaN,NaN,NaN
219898.89759265762,0.9827254851377714,899.4996597739946,0.4504664329501818,0.5283230574927721,NaN,NaN,NaN,NaN
220449.05818389484,0.9616721654722288,896.1286334123129,0.44081617550039265,0.5170043196153299,NaN,NaN,NaN,NaN
220997.2791202545,0.9410686655735226,892.7667020635784,0.4313720966362411,0.5059274212204726,NaN,NaN,NaN,NaN
221543.5647371675,0.9209054007894227,889.4138476614885,0.42212980328079425,0.49508720912400694,NaN,NaN,NaN,NaN
222087.88706895293,0.9011741525643957,886.070247046701,0.4130855285318362,0.4844792645920819,NaN,NaN,NaN,NaN
222630.3151541725,0.8818633895024516,882.7354921582775,0.40423398690531165,0.4740973879005658,NaN,NaN,NaN,NaN
223170.78884091327,0.8629664261139359,879.4099542947496,0.3955721142499772,0.4639379844904301,NaN,NaN,NaN,NaN
223709.3607210624,0.8444727613785536,876.0933243269815,0.38709509736054076,0.4539954086074117,NaN,NaN,NaN,NaN
224246.00310677374,0.8263748892111515,872.7857781048094,0.3787994959129274,0.44426562455627,NaN,NaN,NaN,NaN
224780.73634476098,0.8086638289368192,869.4872012201041,0.37068119360711216,0.43474380393361406,NaN,NaN,NaN,NaN
225313.59635078016,0.7913303147725402,866.1973846177324,0.36273594346584603,0.42542496504716987,NaN,NaN,NaN,NaN
225844.52411364447,0.7743683403044017,862.916694665523,0.35496099256369457,0.416305878467634,NaN,NaN,NaN,NaN
226373.602717392,0.7577674980449677,859.6446361330638,0.34735157053100874,0.40738094876305897,NaN,NaN,NaN,NaN
226900.7578031242,0.7415225432222725,856.3816692244151,0.3399052735739278,0.3986473559640475,NaN,NaN,NaN,NaN
227426.07187711753,0.7256235063851189,853.1273015248377,0.3326175320915426,0.3900997401515859,NaN,NaN,NaN,NaN
227949.48666242152,0.7100649039532781,849.8818962706142,0.325485832807256,0.38173515298709715,NaN,NaN,NaN,NaN
228471.06846160637,0.6948376637368011,846.6450588521584,0.31850601740517426,0.3735487169340615,NaN,NaN,NaN,NaN
228990.77485092854,0.6799360924535699,843.4170565960815,0.3116754764619343,0.3655373709385061,NaN,NaN,NaN,NaN
229508.62546657227,0.6653528146788138,840.1977790000334,0.3049908294314138,0.3576971496634526,NaN,NaN,NaN,NaN
230024.63971757973,0.6510806395611374,836.9871166866459,0.2984487803888699,0.35002418698478444,NaN,NaN,NaN,NaN
230538.82155296352,0.6371129666306027,833.7850545611592,0.292046304026286,0.34251493417849316,NaN,NaN,NaN,NaN
231051.17492028803,0.623443334677835,830.5915775982289,0.28578043885864685,0.33516591740027973,NaN,NaN,NaN,NaN
231561.68864343816,0.6100658122956798,827.406763482989,0.27964846625022266,0.32797394763679616,NaN,NaN,NaN,NaN
232070.4120327362,0.5969730277022274,824.2303194015374,0.2736470072992704,0.3209350615347667,NaN,NaN,NaN,NaN
232577.30366694654,0.5841601005724495,821.0625084569758,0.2677738251765599,0.31404663514674197,NaN,NaN,NaN,NaN
233082.41251963197,0.5716199673272513,817.9030395267237,0.2620256822340664,0.30730487083397356,NaN,NaN,NaN,NaN
233585.72730119992,0.5593472286788438,814.751991076715,0.25640010374065125,0.3007068656665725,NaN,NaN,NaN,NaN
234087.23694219117,0.547336574947508,811.609440599185,0.25089465601624344,0.29424976491257865,NaN,NaN,NaN,NaN
234586.98974984422,0.535581403512393,808.4751002648865,0.24550631270101514,0.28793001875700946,NaN,NaN,NaN,NaN
235084.95970090013,0.5240770083794057,805.3491395479044,0.24023291684341216,0.28174509700720307,NaN,NaN,NaN,NaN
235581.17992815166,0.5128174147384906,802.2313636275608,0.23507172984960664,0.2756917873783804,NaN,NaN,NaN,NaN
236075.6392535094,0.5017977873332509,799.1218507444069,0.2300205354982215,0.26976749020298535,NaN,NaN,NaN,NaN
236568.34128741917,0.49101305404157525,796.0205881070971,0.2250770089726395,0.26396947849153324,NaN,NaN,NaN,NaN
237059.3331873561,0.48045731942799574,792.9272935636652,0.2202384480528869,0.25829458264199234,NaN,NaN,NaN,NaN
237548.56023293408,0.4701269945707627,789.8423149267895,0.21550320781381352,0.2527408730333955,NaN,NaN,NaN,NaN
238036.0982327564,0.46001581539453446,786.7651923244567,0.21086841702692014,0.24730498190861364,NaN,NaN,NaN,NaN
238521.9070948865,0.45012006859833115,783.6961833501139,0.20633237374765415,0.24198491278496995,NaN,NaN,NaN,NaN
239006.03316826498,0.4404343560662824,780.6350098737906,0.20189260368976866,0.23677776345422577,NaN,NaN,NaN,NaN
239488.4509347948,0.43095483774980664,777.581839519659,0.1975473467901196,0.23168146931219763,NaN,NaN,NaN,NaN
239969.17788088912,0.4216769005143889,774.5365730896884,0.1932944885860654,0.2266935501644043,NaN,NaN,NaN,NaN
240448.2454184683,0.4125957789023573,771.4990244152226,0.18913184479486017,0.22181144392341262,NaN,NaN,NaN,NaN
240925.64228402474,0.40370762218057216,768.4692727096826,0.1850576504360744,0.2170330802604146,NaN,NaN,NaN,NaN
241401.39952183477,0.3950078773813794,765.4471336502946,0.181069818614468,0.2123560113393191,NaN,NaN,NaN,NaN
241875.49184646268,0.38649311604954373,762.4327740441779,0.17716677790955623,0.2077783938579348,NaN,NaN,NaN,NaN
242347.96402004882,0.3781587276591603,759.4259236305539,0.1733464150290906,0.20329774904936224,NaN,NaN,NaN,NaN
242818.8046907415,0.37000119950738586,756.4266622644323,0.16960711992672206,0.19891218832703353,NaN,NaN,NaN,NaN
243288.03035845648,0.3620166078407586,753.4348957958824,0.16594709411688535,0.19461960213916504,NaN,NaN,NaN,NaN
243755.67108230002,0.35420089626669027,750.45044484149,0.16236447831316278,0.19041780962693444,NaN,NaN,NaN,NaN
244221.70165772064,0.3465510153771011,747.473476107014,0.15885787482494115,0.1863051712871365,NaN,NaN,NaN,NaN
244686.17926347628,0.3390626358062408,744.5036397325076,0.15542529921938528,0.1822793595273663,NaN,NaN,NaN,NaN
245149.06499768575,0.3317330720730595,741.5411884844344,0.15206552062474235,0.17833893049499583,NaN,NaN,NaN,NaN
245610.42902971446,0.32455797534075337,738.5856900282264,0.14877654567174023,0.17448154614090583,NaN,NaN,NaN,NaN
246070.21897254107,0.3175349977475273,735.6374821836008,0.14555729824595512,0.17070594412215118,NaN,NaN,NaN,NaN
246528.49088080603,0.31066018061804984,732.6962206607252,0.14240596381693493,0.16700999614955808,NaN,NaN,NaN,NaN
246985.25979221924,0.3039302868359623,729.7618187204317,0.13932105862772826,0.16339196182961127,NaN,NaN,NaN,NaN
247440.5138545595,0.2973425404062102,726.83435917127,0.13630131028815037,0.15985034867642647,NaN,NaN,NaN,NaN
247894.29460878615,0.2908934571232317,723.9135877466723,0.13334512175809773,0.1563832834799179,NaN,NaN,NaN,NaN
248346.59001707443,0.2845803940785285,720.9995882635252,0.13045128165044714,0.15298934530464678,NaN,NaN,NaN,NaN
248797.4278305821,0.2784002093587757,718.0921929711641,0.1276183498239886,0.1496668449629082,NaN,NaN,NaN,NaN
249246.82226118914,0.27235002297509026,715.1913193817052,0.12484500620517737,0.1464142340747588,NaN,NaN,NaN,NaN
249694.78732754968,0.2664270232373944,712.2968859969876,0.12212996202322247,0.14323000098272556,NaN,NaN,NaN,NaN
250141.33685607975,0.2606284649537042,709.408812305661,0.11947195898660443,0.14011266978180245,NaN,NaN,NaN,NaN
250586.48448193385,0.2549516676809801,706.5270187803311,0.1168697684813719,0.137060799379011,NaN,NaN,NaN,NaN
251030.25658373605,0.24939385317876583,703.651344581388,0.11432211706000867,0.1340728961091826,NaN,NaN,NaN,NaN
251472.65338205546,0.24395263331867764,700.7817949246946,0.11182791010059419,0.131147676031186,NaN,NaN,NaN,NaN
251913.7264391381,0.23862504997539055,697.9180478164104,0.10938579168850251,0.12828354878248668,NaN,NaN,NaN,NaN
252353.4498375667,0.233409146861959,695.0602745068115,0.10699486515464474,0.12547946258098067,NaN,NaN,NaN,NaN
252791.87446096048,0.2283021001650666,692.208156421818,0.10465383614422889,0.12273389927831403,NaN,NaN,NaN,NaN
253228.98700596901,0.22330190014105217,689.3617842078625,0.10236178347780732,0.12004577836008083,NaN,NaN,NaN,NaN
253664.83753118484,0.21840586011057816,686.5208434346022,0.10011747565865535,0.11741365540457686,NaN,NaN,NaN,NaN
254099.43757445642,0.21361179588059137,683.6852652847883,0.09791991153381854,0.11483635612014935,NaN,NaN,NaN,NaN
254532.77081063308,0.20891757283605394,680.8549818993856,0.09576088451954935,0.1123199075739952,NaN,NaN,NaN,NaN
254964.88861695412,0.2043209729032824,678.0300266978202,0.09365395560318612,0.10984864738944057,NaN,NaN,NaN,NaN
255395.81426767682,0.1998198367144879,675.2100743309854,0.09159078410003946,0.10742871117325589,NaN,NaN,NaN,NaN
255825.58303394672,0.19541193578259633,672.3949020994464,0.08957034854556493,0.1050589008287048,NaN,NaN,NaN,NaN
256254.19263520377,0.19109547767582238,669.5845282168082,0.08759182734849637,0.10273825269452257,NaN,NaN,NaN,NaN
256681.67763963048,0.18686833974130934,666.7787335989017,0.08565424755518347,0.10046562557339654,NaN,NaN,NaN,NaN
257108.07204163217,0.18272846222405884,663.9773020671481,0.08375666504226771,0.09823991208365516,NaN,NaN,NaN,NaN
257533.3727400757,0.17867419184120756,661.1802561358604,0.08189832199973235,0.09606022337437077,NaN,NaN,NaN,NaN
257957.6372837818,0.17470333990549866,658.3872265325529,0.08007821520594892,0.09392538274629762,NaN,NaN,NaN,NaN
258380.86188196376,0.1708143462974928,655.5982393650858,0.07829562955392357,0.09183455143576032,NaN,NaN,NaN,NaN
258803.1028964881,0.16700513796182306,652.8129314173798,0.07654961482384996,0.08978661491043859,NaN,NaN,NaN,NaN
259224.3678273529,0.16327413645396643,650.0312547777435,0.07483944750912387,0.0877807245545816,NaN,NaN,NaN,NaN
259644.6759324204,0.1596196932509748,647.2530851111734,0.07316437198151587,0.08581599407632477,NaN,NaN,NaN,NaN
260064.081730837,0.15603989924112277,644.4780686571348,0.0715235131675461,0.08389139708401694,NaN,NaN,NaN,NaN
260482.59148274586,0.15253330605409282,641.7061639986839,0.06991620718231084,0.082006154893424,NaN,NaN,NaN,NaN
260900.25838763829,0.14909810988560313,638.9370241782278,0.06834162722176876,0.08015929772911025,NaN,NaN,NaN,NaN
261317.08778688477,0.1457329461580296,636.1706126057775,0.06679914780880704,0.07835009195612805,NaN,NaN,NaN,NaN
261733.13156600215,0.14243610965527945,633.4065891395304,0.0652879873289395,0.07657762080279878,NaN,NaN,NaN,NaN
262148.40577928314,0.139206224049537,630.6448461521627,0.06380751491915532,0.07484114431694444,NaN,NaN,NaN,NaN
262562.94927834754,0.13604177030396664,627.8851266995439,0.06235703430336326,0.073139845822042,NaN,NaN,NaN,NaN
262976.8232193018,0.13294110571273374,625.1270270031266,0.06093579251970575,0.07147284215366922,NaN,NaN,NaN,NaN
263390.0187458432,0.12990315201003885,622.370599942968,0.059543295326911945,0.06983955360609197,NaN,NaN,NaN,NaN
263802.60704109794,0.12692627111220928,619.6153742410091,0.0581787918817699,0.06823909949989097,NaN,NaN,NaN,NaN
264214.6010543404,0.12400929067359857,616.861258659956,0.056841744819928014,0.0666708495493853,NaN,NaN,NaN,NaN
264626.0586992921,0.12115075206432664,614.1078664387612,0.05553148555383949,0.06513401955451417,NaN,NaN,NaN,NaN
265037.0029096733,0.11834948005976693,611.3550391341862,0.05424747539952377,0.06362797768177675,NaN,NaN,NaN,NaN
265447.4785305681,0.11560418130946874,608.6024735498106,0.0529891215280413,0.06215202858993816,NaN,NaN,NaN,NaN
265857.5406445297,0.11291353347987125,605.8497978718246,0.051755817825556404,0.06070546135563604,NaN,NaN,NaN,NaN
266267.22093218163,0.11027640543592565,603.0967930205858,0.050547045817288284,0.05928766784915488,NaN,NaN,NaN,NaN
266676.56140959426,0.10769163023532405,600.3431708418474,0.04936227061559644,0.05789802068979911,NaN,NaN,NaN,NaN
267085.6031494646,0.1051580798878213,597.588648236116,0.048200975187173756,0.05653591343858726,NaN,NaN,NaN,NaN
267494.41922545043,0.10267446518095391,594.8327294158869,0.04706256859979674,0.05520065297898163,NaN,NaN,NaN,NaN
267903.0155818878,0.1002399396231865,592.0753607329771,0.04594666284982803,0.053891784213549676,NaN,NaN,NaN,NaN
268311.47398502094,0.09785323049191927,589.315986110095,0.04485267456345065,0.05260862289116385,NaN,NaN,NaN,NaN
268719.83113297384,0.09551336883761859,586.5543459693889,0.04378015960634342,0.05135064807756008,NaN,NaN,NaN,NaN
269128.12277498597,0.09321941691189502,583.7901859286582,0.04272868814575451,0.05011735561307863,NaN,NaN,NaN,NaN
269536.4373695481,0.09097017357034917,581.0229003862847,0.041697709616939416,0.04890809972902667,NaN,NaN,NaN,NaN
269944.79733622744,0.08876483837336997,578.2523203319789,0.04068685712493508,0.047722450086769126,NaN,NaN,NaN,NaN
270353.2774959345,0.08660235280619817,575.4779272186182,0.039695645481692236,0.04655983759928133,NaN,NaN,NaN,NaN
270761.91916869837,0.08448186954472768,572.6994235041278,0.038723686301950756,0.04541980672151755,NaN,NaN,NaN,NaN
271170.7941047831,0.08240241134508972,569.91630740343,0.03777053164954138,0.044301832059947976,NaN,NaN,NaN,NaN
271579.9408462372,0.08036320049163226,567.1282966636364,0.036835825045410026,0.04320549549297105,NaN,NaN,NaN,NaN
271989.43848253886,0.07836328368367086,564.3348368231344,0.03591912952814885,0.04213028449958,NaN,NaN,NaN,NaN
272399.3433643996,0.07640185182514037,561.5355231202059,0.03502007423496342,0.04107576408718884,NaN,NaN,NaN,NaN
272809.7205846718,0.0744780814142865,558.7298904658277,0.034138281699969394,0.04004149151831183,NaN,NaN,NaN,NaN
273220.6334409383,0.0725911858999986,555.9174837434196,0.03327339139423158,0.03902704392115869,NaN,NaN,NaN,NaN
273632.1434269727,0.07074041395556827,553.097857901536,0.032425058934512176,0.03803201736155908,NaN,NaN,NaN,NaN
274044.34074577707,0.06892491445243709,550.2703730998699,0.031592894191716354,0.03705595424908769,NaN,NaN,NaN,NaN
274457.2524292164,0.06714414182184386,547.4348112679297,0.030776647095223264,0.036098561270779005,NaN,NaN,NaN,NaN
274870.98485600547,0.06539722954988172,544.5904193730177,0.02997592046380473,0.03515937256461572,NaN,NaN,NaN,NaN
275285.61147537176,0.06368348534063277,541.7366628148122,0.029190396971978987,0.03423801593302512,NaN,NaN,NaN,NaN
275701.1735646314,0.06200237234690077,538.8732214041038,0.02841983054680127,0.03333420275199799,NaN,NaN,NaN,NaN
276117.790050926,0.06035306324103432,535.9992493996436,0.027663841968722874,0.032447488227139706,NaN,NaN,NaN,NaN
276535.5074873889,0.05873504903993202,533.1143860988647,0.026922197936775704,0.03157759871495474,NaN,NaN,NaN,NaN
276954.41956866346,0.0571476582968604,530.2179502722728,0.026194590682052463,0.03072417322697276,NaN,NaN,NaN,NaN
277374.59751057177,0.05559033194627225,527.3094096463876,0.0254807639474534,0.029886911193980095,NaN,NaN,NaN,NaN
277796.1196627597,0.05406250669391412,524.3881810472149,0.02478045953758008,0.029065509773292773,NaN,NaN,NaN,NaN
278219.09051989,0.052563550337653156,521.4535012146583,0.024093387671948206,0.02825962907543111,NaN,NaN,NaN,NaN
278643.5727313248,0.05109300481924451,518.5048872916117,0.023419338391854477,0.02746902283552122,NaN,NaN,NaN,NaN
279069.683552281,0.04965024506760871,515.5414830035227,0.02275802518545289,0.026693354997936403,NaN,NaN,NaN,NaN
279497.46987781784,0.048234909254697755,512.5629064649509,0.022109282202769913,0.025932431033837532,NaN,NaN,NaN,NaN
279927.0515790261,0.04684641170072646,509.5682769838404,0.02147284098762204,0.025185936065455147,NaN,NaN,NaN,NaN
280358.5067782232,0.045484328758442674,506.55699407544245,0.02084850735416344,0.02445364232822373,NaN,NaN,NaN,NaN
280791.92883018387,0.044148208152322725,503.5283502897601,0.020236073994298356,0.023735306666221416,NaN,NaN,NaN,NaN
281227.425734666,0.04283757557965074,500.4815346413429,0.019635323503396893,0.023030674081094143,NaN,NaN,NaN,NaN
281665.08270260267,0.04155204807160858,497.4158877941045,0.01904608034125785,0.022339538678135804,NaN,NaN,NaN,NaN
282104.9992778745,0.040291219530041604,494.33064893988933,0.018468158365959515,0.021661682127664627,NaN,NaN,NaN,NaN
282547.27053903596,0.0390547170690913,491.2250839149377,0.01790138665899487,0.020996903955854528,NaN,NaN,NaN,NaN
282992.0051243696,0.03784214993454593,488.0983618013402,0.017345586111596586,0.02034499408235491,NaN,NaN,NaN,NaN
283439.2886868005,0.03665320952031361,484.94980500631397,0.016800615268970184,0.019705786591933037,NaN,NaN,NaN,NaN
283889.2379418845,0.03548752206874508,481.77851901792957,0.016266302813008716,0.019079080542063843,NaN,NaN,NaN,NaN
284341.9462721736,0.03434479421724862,478.58376497366186,0.015742514276032463,0.018464718212844962,NaN,NaN,NaN,NaN
284797.51945873356,0.03322471742885617,475.3647146991471,0.015229108234931038,0.017862533726206574,NaN,NaN,NaN,NaN
285256.0837705766,0.03212695207152027,472.1203945322293,0.014725929013641217,0.017272344486497854,NaN,NaN,NaN,NaN
285717.70684250345,0.031051315552537814,468.8502296271507,0.014232892917725438,0.0166940523267946,NaN,NaN,NaN,NaN
286182.5373631835,0.029997449502480643,465.55308273693856,0.01374983568252678,0.016127464577708108,NaN,NaN,NaN,NaN
286650.6478676985,0.02896518735091163,462.2283362994336,0.013276680957682864,0.015572491686330752,NaN,NaN,NaN,NaN
287122.1730787682,0.02795423647587654,458.8749394073976,0.012813294614997642,0.015028976330947517,NaN,NaN,NaN,NaN
287597.1892395519,0.02696444507037648,455.492239858877,0.012359607071179038,0.014496836895886475,NaN,NaN,NaN,NaN
288075.8328945545,0.02599554550501088,452.0789506842577,0.011915495653788471,0.01397592949612576,NaN,NaN,NaN,NaN
288558.215623169,0.02504733803725479,448.6343766709257,0.01148086880747899,0.013466146744519158,NaN,NaN,NaN,NaN
289044.4243359171,0.024119681529001857,445.15777729904386,0.01105566183922492,0.012967412761288604,NaN,NaN,NaN,NaN
289534.5790786711,0.023212379835737727,441.64817768940395,0.010639784842888002,0.012479622093678621,NaN,NaN,NaN,NaN
290028.7826145699,0.022325279869180138,438.1047175375019,0.010233167647878367,0.012002692437163643,NaN,NaN,NaN,NaN
290527.1528243512,0.021458210229097673,434.526426484852,0.009835731690016159,0.011536531642204063,NaN,NaN,NaN,NaN
291029.7736935123,0.02061106614863642,430.91256451689827,0.009447428947651205,0.011081083383220445,NaN,NaN,NaN,NaN
291536.76741859707,0.019783683338307382,427.2621211141234,0.009068184115932071,0.010636259333606402,NaN,NaN,NaN,NaN
292048.2451792011,0.018975924192943004,423.574156934015,0.00869793412121502,0.010201985512990201,NaN,NaN,NaN,NaN
292564.283649179,0.018187709453881432,419.84796800206504,0.008336642633958877,0.009778219309707096,NaN,NaN,NaN,NaN
293085.0106745653,0.01741888375707656,416.082488962643,0.007984238440439124,0.00936487719571747,NaN,NaN,NaN,NaN
293610.4877870367,0.016669393265964876,412.277111973277,0.00764069686376109,0.008961930226984906,NaN,NaN,NaN,NaN
294140.8562584828,0.015939070004169064,408.43066807630225,0.007305940909126045,0.008569288094729156,NaN,NaN,NaN,NaN
294676.16032714717,0.015227882375709162,404.54266120585436,0.006979956093984982,0.008186933812071131,NaN,NaN,NaN,NaN
295216.51422900666,0.014535700110443682,400.6121022036677,0.006662682706826768,0.007814797342153458,NaN,NaN,NaN,NaN
295762.0098986872,0.01386242264815305,396.6381532440319,0.00635407465418285,0.0074528246210005,NaN,NaN,NaN,NaN
296312.7098721994,0.013207981545674092,392.62017850551075,0.00605410056397784,0.007100978851660916,NaN,NaN,NaN,NaN
296868.7126323178,0.012572259660411996,388.55728684502566,0.0057627067419325,0.006759197055012158,NaN,NaN,NaN,NaN
297430.05724501243,0.011955201964061683,384.44900041797234,0.005479867964897349,0.00642744964630433,NaN,NaN,NaN,NaN
297996.84519514104,0.011356675408180484,380.294400840377,0.00520552324788017,0.006105665094987943,NaN,NaN,NaN,NaN
298569.1036642515,0.010776618405312277,376.0930887479145,0.004939644361234249,0.005793810289930771,NaN,NaN,NaN,NaN
299146.9055111992,0.010214910057125728,371.84434240713273,0.004682175889175319,0.005491820232821669,NaN,NaN,NaN,NaN
299730.3043353758,0.009671438921422821,367.5475738019207,0.00443306675029692,0.005199635009230223,NaN,NaN,NaN,NaN
300319.3342920502,0.009146099011364135,363.20233099187226,0.004192268363747991,0.004917197637678779,NaN,NaN,NaN,NaN
300914.02321524743,0.008638774871722857,358.8082067206209,0.003959727808682801,0.004644446046220833,NaN,NaN,NaN,NaN
301514.3916597414,0.008149341186949348,354.3648459208476,0.0037353876446107573,0.004381312861725624,NaN,NaN,NaN,NaN
302120.4713722239,0.0076776474343270675,349.87181620785685,0.0035191788769122086,0.004127717158987198,NaN,NaN,NaN,NaN
302732.2455511249,0.007223563633313337,345.3290300013618,0.003311041926818512,0.003883589056844568,NaN,NaN,NaN,NaN
303349.71346438,0.006786927150971313,340.73629025623956,0.0031109022487867894,0.0036488411192999526,NaN,NaN,NaN,NaN
303972.8878217694,0.006367547768932597,336.0933093826582,0.002918672653027486,0.0034233710796590425,NaN,NaN,NaN,NaN
304601.70625294547,0.0059652659205510754,331.4003355964724,0.002734279999483668,0.0032070931504473797,NaN,NaN,NaN,NaN
305236.16161922936,0.005579863437087132,326.65723427078603,0.0025576242868428738,0.0029998900380723936,NaN,NaN,NaN,NaN
305876.17722380394,0.005211143698687633,321.8643704022022,0.0023886153910873155,0.0028016560342232336,NaN,NaN,NaN,NaN
306521.69784073834,0.0048588731113062,317.02196723634603,0.002227146240455648,0.002612265552232667,NaN,NaN,NaN,NaN
307172.6342381956,0.0045228135830360765,312.1304996307798,0.002073107701516544,0.002431590587258411,NaN,NaN,NaN,NaN
307828.92617351224,0.004202688779361289,307.1902500312981,0.001926373111695317,0.002259482574166032,NaN,NaN,NaN,NaN
308490.42620343453,0.0038982418346622362,302.202131990867,0.0017868247323134922,0.00209580341484219,NaN,NaN,NaN,NaN
309157.0252688821,0.0036091718450557094,297.1668038243825,0.0016543246390135341,0.001940391334976127,NaN,NaN,NaN,NaN
309828.5933870945,0.0033351644269348914,292.08508935981524,0.0015287287287797959,0.0017930773131821307,NaN,NaN,NaN,NaN
310504.95775586006,0.0030758990370928054,286.95813487787046,0.0014098900752402628,0.0016536890165018358,NaN,NaN,NaN,NaN
311185.9769021671,0.002831019814934304,281.78688609686395,0.0012976455637038428,0.0015220351243650607,NaN,NaN,NaN,NaN
311871.41277963255,0.002600183389988344,276.57299509185384,0.0011918378045379712,0.0013979310312403144,NaN,NaN,NaN,NaN
312561.08728593827,0.002383002384816959,271.3177147317713,0.0010922892367763817,0.0012811684722246583,NaN,NaN,NaN,NaN
313254.7366479963,0.0021790961382050786,266.0229304137674,0.000998825377946574,0.0011715427932436975,NaN,NaN,NaN,NaN
313952.13239285396,0.0019880522327558126,260.6903062327419,0.0009112571895958156,0.0010688322672149676,NaN,NaN,NaN,NaN
314653.0281472986,0.0018094459876754126,255.32166265185873,0.0008293900121370946,0.0009728085739121952,NaN,NaN,NaN,NaN
315357.06970864994,0.0016428586561345684,249.91417287616653,0.0007530319059158372,0.000883246583373709,NaN,NaN,NaN,NaN
316063.9799207799,0.001487838071426702,244.47365283806843,0.0006819756127144395,0.0007999031981807456,NaN,NaN,NaN,NaN
316790.56946735526,0.001343937193713781,245.1713380784962,0.0006134099714186688,0.0007251250572035923,NaN,NaN,NaN,NaN
317531.9087777824,0.0012106905285479584,244.01341111044397,0.0005503281534432715,0.0006554790710173511,NaN,NaN,NaN,NaN
318288.1501557771,0.0010876356890603639,242.80086403953078,0.0004923108958537147,0.0005909224345842374,NaN,NaN,NaN,NaN
319059.7401333947,0.0009742979633940531,241.61683652819488,0.00043909870721093875,0.000531241519016693,NaN,NaN,NaN,NaN
319847.0024093687,0.0008701964055139197,240.41133528824403,0.0003904360446976595,0.0004762125879278603,NaN,NaN,NaN,NaN
320650.1702924922,0.0007748604739400605,239.18429419059615,0.00034607048382799814,0.0004256191372738903,NaN,NaN,NaN,NaN
321469.58269224025,0.0006878063919512752,237.93551345553087,0.0003057453445757619,0.0003792357497138091,NaN,NaN,NaN,NaN
322305.47856629477,0.0006085638770904956,236.66497596225366,0.00026921217706926085,0.00033684223308878684,NaN,NaN,NaN,NaN
323158.1645452193,0.0005366592010216743,235.37259445948843,0.00023622300524868588,0.0002982145045347964,NaN,NaN,NaN,NaN
324027.91690252064,0.0004716275656297848,234.05836380356567,0.00020653609497114805,0.0002631311496122114,NaN,NaN,NaN,NaN
324914.9988978933,0.00041301246319695365,232.72233746762052,0.00017991569058720545,0.00023137304868884874,NaN,NaN,NaN,NaN
325819.74537667783,0.0003603624502509197,231.36450416485994,0.00015613060629321394,0.00020272157287630946,NaN,NaN,NaN,NaN
326742.34850589605,0.0003132457355164839,229.98511310134495,0.0001349608120139493,0.00017696652692442518,NaN,NaN,NaN,NaN
327683.1634305838,0.0002712342979824971,228.58422036840304,0.00011619030012678006,0.00015389746525938964,NaN,NaN,NaN,NaN
328642.36106303695,0.0002339230571010059,227.16221159102554,9.961563912385764e-05,0.0001333142300126411,NaN,NaN,NaN,NaN
329620.321245665,0.00020091388030705432,225.71922281300147,8.503883428513185e-05,0.00011501816333570132,NaN,NaN,NaN,NaN
330617.19122584315,0.00017183389736436948,224.25579906930233,7.227536848999993e-05,9.882230496260555e-05,NaN,NaN,NaN,NaN
