z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
203520.35750315682,0.7211152772874624,1058.1913082762915,0.13112270377966845,0.5862094931085793,NaN,NaN,NaN,NaN
204040.34558566008,0.7058552674215038,1054.694661943323,0.12834794155511656,0.5738043018911893,NaN,NaN,NaN,NaN
204558.74222868125,0.6909168649777261,1051.206688613463,0.125631657725847,0.561660552495962,NaN,NaN,NaN,NaN
205075.51994973913,0.6762941814549498,1047.72756819232,0.12297278157560709,0.5497734580300001,NaN,NaN,NaN,NaN
205590.69750582817,0.6619801317776198,1044.2571752953586,0.12037002480926667,0.5381372588823059,NaN,NaN,NaN,NaN
206104.30869306586,0.6479673943587058,1040.79528483799,0.1178220561276372,0.526746003175251,NaN,NaN,NaN,NaN
206616.29577840085,0.6342512773375141,1037.3422773917703,0.11532802240401725,0.5155958767891179,NaN,NaN,NaN,NaN
207126.73806603425,0.6208235250603256,1033.8976265800702,0.11288642249312275,0.5046801685259296,NaN,NaN,NaN,NaN
207635.56295998514,0.607680052117937,1030.4618119357713,0.11049651354306378,0.49399555726112193,NaN,NaN,NaN,NaN
208142.84927198075,0.5948129460277228,1027.0343098581714,0.10815685680842817,0.48353561076761165,NaN,NaN,NaN,NaN
208648.53987304727,0.582217919141455,1023.6154979443735,0.10586667266381505,0.47329684351629947,NaN,NaN,NaN,NaN
209152.69799208734,0.5698877744132549,1020.2049554197463,0.10362465245470859,0.46327340487266705,NaN,NaN,NaN,NaN
209655.2817748206,0.5578180456062283,1016.8029589790707,0.1014299840820842,0.4534616641294744,NaN,NaN,NaN,NaN
210156.30935090056,0.5460029000424109,1013.4093872062901,0.09928160697964776,0.44385687977421967,NaN,NaN,NaN,NaN
210655.7773302103,0.5344366497122012,1010.0241197987621,0.0971598177384589,0.4344729773383606,NaN,NaN,NaN,NaN
211153.71013979564,0.5231140804466684,1006.6472800036798,0.09510139085706396,0.425268237389173,NaN,NaN,NaN,NaN
211650.1107560041,0.5120300866952162,1003.2787022014478,0.09308633666254859,0.4162574486107715,NaN,NaN,NaN,NaN
212144.96748516517,0.5011799884455725,999.9184634344417,0.09111380433538231,0.40743680636350976,NaN,NaN,NaN,NaN
212638.3272900633,0.4905579331718884,996.56624974972,0.08918272989474514,0.3988015528068995,NaN,NaN,NaN,NaN
213130.1491389166,0.4801600853737389,993.2223339163849,0.08729241605215134,0.3903485698514718,NaN,NaN,NaN,NaN
213620.47970403658,0.4699808341630862,989.8864036684391,0.08544184275618893,0.3820732960974188,NaN,NaN,NaN,NaN
214109.30718279193,0.4600159152776483,986.5585369100785,0.08363023477008047,0.37397226489115154,NaN,NaN,NaN,NaN
214596.61995484162,0.4502611337978892,983.2388106365474,0.08185682946346036,0.3660420659516171,NaN,NaN,NaN,NaN
215082.4641206173,0.4407112408809098,979.926915841249,0.08012067260420459,0.35827843220543426,NaN,NaN,NaN,NaN
215566.81352962067,0.4313625245622034,976.6230267135206,0.07842108936248042,0.3506783459922837,NaN,NaN,NaN,NaN
216049.6995658877,0.4222102384704557,973.3269324289146,0.07675721685477851,0.34323794872560026,NaN,NaN,NaN,NaN
216531.1105040487,0.41325055882120765,970.0387108229025,0.07512835992255897,0.335954131840469,NaN,NaN,NaN,NaN
217011.04899947255,0.4044794660767376,966.7583435421566,0.0735337878196189,0.3288236276333699,NaN,NaN,NaN,NaN
217489.5601652456,0.3958922675093125,963.4855271876133,0.07197264741477524,0.32184262112755857,NaN,NaN,NaN,NaN
217966.5898088187,0.38748614345101606,960.2206249706392,0.07044442609643795,0.3150088200597418,NaN,NaN,NaN,NaN
218442.21102259707,0.37925609442309677,956.9631452811218,0.06894821496652793,0.3083181600783832,NaN,NaN,NaN,NaN
218916.3838561883,0.37119919355261777,953.7133559550487,0.06748348192373581,0.3017682617673259,NaN,NaN,NaN,NaN
219389.15272575076,0.3633111394468464,950.4709575749772,0.06604944498102136,0.29535562828759343,NaN,NaN,NaN,NaN
219860.49187686926,0.35558889638369445,947.236122842707,0.06464555224845529,0.2890777917335605,NaN,NaN,NaN,NaN
220330.41755412213,0.34802879623079663,944.0087418450775,0.06327113686482543,0.28293177007846904,NaN,NaN,NaN,NaN
220798.95965313766,0.3406270435946232,940.7886123671899,0.061925508833022135,0.27691447783795353,NaN,NaN,NaN,NaN
221266.10634196486,0.3333805857039008,937.5758135011991,0.06060811316359873,0.2710234332461676,NaN,NaN,NaN,NaN
221731.8871979809,0.3262857945696595,934.3701448599527,0.05931829029335485,0.26525568691112955,NaN,NaN,NaN,NaN
222196.27664615458,0.31933995653520947,931.1717785346043,0.05805554688338954,0.2596090327519085,NaN,NaN,NaN,NaN
222659.31773519635,0.3125393911632796,927.9804228519071,0.05681921383547639,0.25408047873841105,NaN,NaN,NaN,NaN
223120.99854403135,0.3058813109710194,924.7961576504854,0.055608784389224154,0.24866775877235595,NaN,NaN,NaN,NaN
223581.33445714283,0.2993625906054134,921.6188780660434,0.05442369035992932,0.24336833208220246,NaN,NaN,NaN,NaN
224040.35419906917,0.2929799937547893,918.4483885801949,0.05326334339076348,0.23817956769200874,NaN,NaN,NaN,NaN
224498.0322451455,0.28673110402224095,915.284861357992,0.05212730418422876,0.23309950117968883,NaN,NaN,NaN,NaN
224954.42400072076,0.28061245715100597,912.1279195613723,0.0510149429434057,0.22812531626018703,NaN,NaN,NaN,NaN
225409.49047280778,0.2746219295838221,908.97782689691,0.04992587360862444,0.2232552865768869,NaN,NaN,NaN,NaN
225863.29992005718,0.26875603613303645,905.8341185185992,0.04885946257775956,0.2184865788288594,NaN,NaN,NaN,NaN
226315.80006108576,0.26301292504875157,902.6971487189313,0.04781537320533099,0.21381768762666006,NaN,NaN,NaN,NaN
226767.0453314549,0.2573894254545376,899.5665460709087,0.04679302903054365,0.2092460351902582,NaN,NaN,NaN,NaN
227217.04984388687,0.25188295415142975,896.4422130008629,0.04579196043152426,0.2047695214949908,NaN,NaN,NaN,NaN
227665.80121409372,0.24649130323211493,893.3242324788116,0.044811766013884445,0.20038635161144094,NaN,NaN,NaN,NaN
228113.3397106808,0.24121168316420552,890.2123283923179,0.043851938644630065,0.1960942577751458,NaN,NaN,NaN,NaN
228559.65278315064,0.23604199102253096,887.1065847264564,0.04291209601497597,0.19189153040245227,NaN,NaN,NaN,NaN
229004.76715178965,0.23097971341092874,884.0068173307739,0.04199178119309834,0.18777612621523843,NaN,NaN,NaN,NaN
229448.69620569143,0.2260225494283244,880.9129328005873,0.04109057587847621,0.18374617468433874,NaN,NaN,NaN,NaN
229891.45316496765,0.22116825223791198,877.8248386936716,0.040208071599395115,0.17979984923240822,NaN,NaN,NaN,NaN
230333.05108144545,0.21641462765247835,874.7424435264348,0.03934386945576124,0.17593536608385477,NaN,NaN,NaN,NaN
230773.50283935413,0.21175953275993445,871.6656567701707,0.03849757986922492,0.17215098314745758,NaN,NaN,NaN,NaN
231212.8339672454,0.2072007426347714,868.594300929284,0.03766879835151416,0.16844489165877144,NaN,NaN,NaN,NaN
231651.04411862374,0.20273635058572342,865.5283757521256,0.036857178268886764,0.1648155415634887,NaN,NaN,NaN,NaN
232088.18385141596,0.19836398051008627,862.4675311865631,0.036062287649273064,0.1612610011968985,NaN,NaN,NaN,NaN
